appid,name,release_date,publisher,platforms,required_age,categories,genres,steamspy_tags,achievements,positive_ratings,negative_ratings,average_playtime,owners,price
496630,Empty Horizons,2016-07-19,ebi-hime,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards,Indie;Simulation,Indie;Simulation;Visual Novel,13,57,8,0,0-20000,1.99
1002830,Latte Stand Tycoon,2019-01-26,Angels And Demons,windows;mac;linux,0,Single-player;Partial Controller Support,Adventure;Casual;Indie;RPG;Simulation,Indie;Simulation;Adventure,0,8,4,0,0-20000,2.09
284790,Nightmares from the Deep 2: The Siren`s Call,2014-05-15,Artifex Mundi,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual,Hidden Object;Adventure;Casual,29,561,24,0,100000-200000,6.99
766370,Dying Light: Bad Blood,2018-09-13,Techland Publishing,windows,0,Multi-player;Online Multi-Player;Full controller support;In-App Purchases,Action;RPG;Early Access,Early Access;Action;Battle Royale,0,860,351,103,20000-50000,15.49
843360,Rift Keeper,2019-01-14,Maple Whispering Limited,windows,0,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Indie;RPG,Action;Indie;RPG,41,55,12,0,0-20000,7.19
612160,Splinter Zone,2017-06-01,MOKKOGRAD,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action,Action;Platformer;2D,6,13,0,0,0-20000,3.49
709840,Bloody Glimpse,2017-10-04,ANPA.US,windows;mac;linux,0,Single-player;Online Co-op;Cross-Platform Multiplayer;Steam Achievements,Violent;Gore;Action;Indie;Simulation,Action;Indie;Violent,1512,37,65,90,0-20000,3.99
733790,Not Tonight,2018-08-17,No More Robots,windows,0,Single-player;Steam Achievements;Steam Cloud,Adventure;RPG;Simulation,Simulation;RPG;Point & Click,15,461,88,505,20000-50000,15.49
878470,70 Seconds Survival,2018-08-08,Tero Lunkka,windows,0,Single-player,Casual;Indie;Racing,Indie;Casual;Racing,0,9,7,0,0-20000,1.69
291030,Always Remember Me,2014-04-18,Winter Wolves,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Casual;Indie;Simulation,Visual Novel;Anime;Dating Sim,8,153,106,0,0-20000,13.59
277270,Return to Mysterious Island 2,2014-03-06,Microids,windows,0,Single-player,Adventure;Casual,Adventure;Casual;Point & Click,0,56,24,0,20000-50000,5.59
743550,COSMONAUT,2018-01-11,"Neon Chasm, LLC",windows,0,Single-player;Full controller support,Action;Adventure;Indie,Action;Adventure;Indie,0,9,0,0,0-20000,5.19
845590,God is a Cube: Programming Robot Cubes,2018-10-11,Dimensional Studio,windows;mac;linux,0,Single-player;Stats;Includes level editor,Indie;Simulation;Early Access,Early Access;Simulation;Indie,0,12,2,0,0-20000,11.99
266230,Last Dream,2014-03-13,White Giant RPG Studios,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,Indie;RPG,RPG;Indie;RPGMaker,236,368,67,0,50000-100000,6.99
394990,Habitus,2016-01-29,frozenen,windows;mac;linux,0,Single-player;Co-op;Full controller support,Action;Indie,Action;Indie;Survival,0,3,6,0,0-20000,1.99
552460,Serious Sam VR: The Second Encounter,2017-04-04,Devolver Digital;Croteam,windows;linux,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie,VR;Action;Indie,28,92,16,64,0-20000,29.99
408440,Dream Factory,2015-11-02,The Tambourine,windows,0,Single-player;Steam Trading Cards,Indie;Simulation;Strategy;Early Access,Early Access;Strategy;Indie,0,18,63,0,0-20000,7.99
359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,2015-09-02,marbenx,windows,16,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Action;Indie;Simulation,Nudity;Story Rich;Pixel Graphics,21,8258,423,74,200000-500000,0.79
546090,Trip to Vinelands,2016-10-21,Walter Machado,windows;linux,0,Single-player;Steam Achievements;Full controller support,Action;Indie,Indie;Action;Arcade,5,115,10,0,0-20000,0.79
686640,Space Panic Arena,2017-08-03,EvolVR Games Ltd.,windows,0,Single-player;Steam Achievements;Stats;Steam Leaderboards,Action;Early Access,Early Access;Action;VR,12,5,4,0,0-20000,11.99
591680,Taphouse VR,2018-09-27,Catland,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Indie;Simulation,Simulation;Indie;VR,16,99,5,0,20000-50000,0.0
802650,Russian AYE Race,2018-02-22,Ghost_RUS Games,windows,0,Single-player;Steam Achievements,Casual;Indie;Racing,Indie;Casual;Racing,6,7,10,0,0-20000,0.79
1003650,Abandonment,2019-01-04,JXTD,windows,0,Single-player,Adventure;Indie,Adventure;Indie,0,0,3,0,0-20000,2.09
337350,Flywrench,2015-08-24,Messhof,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Workshop;Steam Cloud;Steam Leaderboards;Includes level editor,Action;Casual;Indie,Action;Indie;Casual,46,176,8,0,0-20000,4.99
32120,Chainz 2: Relinked,2009-07-13,MumboJumbo,windows,0,Single-player,Casual,Casual;Puzzle;Match 3,0,24,18,0,0-20000,6.99
687750,Yandere School,2017-09-01,Tea & Cake Games,windows,0,Single-player;Steam Achievements,Violent;Action;Indie,Violent;Action;Indie,13,101,80,0,0-20000,3.99
350200,Revolution 60,2016-09-06,Giant Spacekat,windows,0,Single-player;Captions available,Adventure,Memes;Walking Simulator;Villain Protagonist,0,16,44,0,0-20000,6.99
286770,Shadow Ops: Red Mercury,2014-07-02,Retroism,windows,0,Single-player;Multi-player,Action,Action;FPS;First-Person,0,138,29,0,20000-50000,4.99
649620,VR Battleship YAMATO,2017-08-17,Kanda Technologies Inc.,windows,0,Single-player,Casual,VR;Casual;World War II,0,40,1,0,0-20000,29.99
801340,Healer Simulator,2018-03-29,A.Filimonov,windows,0,Single-player;Steam Achievements,Casual;RPG;Simulation,Simulation;Casual;RPG,47,2,6,0,0-20000,1.69
385760,NBA 2K17,2016-09-20,2K,windows,0,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud,Sports,Basketball;Sports;Multiplayer,49,4353,3893,4672,500000-1000000,39.99
877230,Welcome to the Pool Hall,2018-08-13,Dualgm,windows,0,Multi-player;Online Multi-Player;Local Multi-Player;Online Co-op,Casual;Sports,Casual;Sports,0,8,3,0,0-20000,0.79
1002970,Freefall 3050AD,2019-01-22,TAKS,windows,0,Single-player;Full controller support,Action,Action;FPS;Shooter,0,0,1,0,20000-50000,1.99
593410,Elven Legend,2017-03-08,Growing Grass Studio,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie;Strategy,Casual;Strategy;Indie,31,18,4,0,0-20000,1.59
540020,Final Quest II,2016-10-18,Back To Basics Gaming,windows,0,Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;RPG,Indie;RPG;RPGMaker,7,56,65,206,200000-500000,0.79
387870,Mold on Pizza 🍕,2015-09-25,BTNcafe,windows;mac;linux,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Casual;Indie;Strategy,Strategy;Action;Indie,36,95,23,13,20000-50000,4.79
622370,Freaky Awesome,2017-10-18,Mandragora,windows;mac,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Action;Indie;Rogue-lite,42,108,64,23,20000-50000,6.99
371520,Bounty Train,2017-05-16,Daedalic Entertainment,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards,Indie;Simulation;Strategy,Simulation;Strategy;Indie,30,572,240,217,50000-100000,18.99
619430,World of Castles,2017-09-15,Hammer Games,windows;mac;linux,0,Single-player,Indie;Strategy;Early Access,Early Access;Strategy;Indie,0,64,41,0,0-20000,22.99
761890,Albion Online,2018-05-16,Sandbox Interactive GmbH,windows;mac;linux,0,Online Multi-Player;MMO;Cross-Platform Multiplayer;Steam Achievements;In-App Purchases,Free to Play;Massively Multiplayer;RPG,Massively Multiplayer;RPG;Crafting,93,1800,1420,448,100000-200000,0.0
920800,Lab.Gen.,2018-08-29,GrowFall Studios,windows,0,Single-player;Steam Achievements,Casual;Indie,Indie;Casual,1,5,1,0,0-20000,1.69
1058910,胜利即正义! / Victory is justice！,2019-04-20,tengenstudio,windows,0,Online Multi-Player;Steam Achievements,Casual;Indie;Strategy,Indie;Casual;Strategy,12,1,1,0,0-20000,1.69
544520,The Puppet Master,2016-10-21,AMS Game Development Association,windows;mac;linux,0,Single-player;Partial Controller Support,Free to Play;Indie,Free to Play;Indie;Puzzle,0,30,6,0,20000-50000,0.0
829370,Nicky - The Home Alone Golf Ball,2018-04-13,Minimallab,windows,0,Single-player;Steam Achievements,Action;Adventure;Casual;Indie;Strategy,Strategy;Adventure;Casual,10,18,3,0,0-20000,0.79
545660,Roofbot,2017-02-17,Double Coconut,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie,Adventure;Indie;Casual,16,11,0,0,0-20000,3.99
837270,Tharn,2018-05-17,Mwester Studios,windows,0,Single-player,Indie,Indie,0,4,1,0,0-20000,2.09
582200,The Physiology of the Eye,2017-01-19,Intervoke,windows,0,Single-player,Casual;Simulation,Casual;Simulation;VR,0,4,1,0,0-20000,10.49
809770,DeerHunterX,2018-04-21,Hunterx,windows,0,Single-player,Casual;Indie;Simulation,Indie;Casual;Simulation,0,4,24,0,0-20000,4.79
549880,RoboSports VR,2016-11-07,Babeltime,windows,0,Single-player;Multi-player;Online Multi-Player;Online Co-op,Sports;Early Access,Early Access;Sports;VR,0,8,7,0,0-20000,0.0
619100,Spirit Guide Crucible,2017-04-24,IndieRevo,windows,0,Single-player;Full controller support,Action;Casual;Indie,Action;Indie;Casual,2,1,0,0,0-20000,1.59
736230,Salt Thrust,2017-11-18,Collector_collector,windows,0,Single-player,Action;Adventure;Casual;Indie;Simulation,Action;Adventure;Indie,0,1,0,0,0-20000,5.19
405550,Jet Set Knights,2016-04-07,FobTi interactive,windows,0,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie,Indie;Action;Pixel Graphics,25,46,6,0,0-20000,6.99
656440,Explomania,2018-02-22,Render System,windows,0,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Casual;Indie,Indie;Casual;Puzzle,20,8,6,0,0-20000,2.89
856420,Glow Ball - Not A Billiard Puzzle Game,2018-05-18,WTFOMGames,windows,0,Single-player,Casual;Indie,Indie;Casual,0,2,1,0,0-20000,2.89
648100,レイジングループ,2017-08-23,KEMCO,windows,0,Single-player;Partial Controller Support,Violent;Adventure;Indie,Adventure;Indie;Violent,0,188,6,0,0-20000,22.99
827130,Les Misérables: Jean Valjean,2018-04-03,Microïds Indie,windows,0,Single-player,Adventure;Casual,Adventure;Casual;Hidden Object,0,3,1,0,0-20000,2.09
609760,The Eagle's Heir,2017-03-30,Choice of Games,windows;mac;linux,0,Single-player;Steam Achievements;Captions available;Steam Cloud,Adventure;Indie;RPG,Adventure;Indie;RPG,30,21,3,0,0-20000,4.79
770660,Thetaball,2018-07-31,Tim Sheehan,windows,0,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie;Simulation;Sports,Indie;Simulation;Sports,50,3,0,0,0-20000,7.19
350700,Red Stone Online,2015-04-01,"L＆K CO., LTD",windows,0,Multi-player;MMO,Free to Play;Massively Multiplayer;RPG,Free to Play;RPG;Massively Multiplayer,0,145,98,12,100000-200000,0.0
971460,FPS Training,2018-12-14,Drago Software,windows,0,Single-player;Steam Achievements;Steam Cloud,Action,Action;FPS;Shooter,15,27,12,0,20000-50000,3.99
344190,Immortal Empire,2015-12-03,Tactic Studios Inc.,windows,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;In-App Purchases,Free to Play;Indie;RPG;Strategy,Free to Play;Strategy;RPG,52,182,78,114,100000-200000,0.0
46410,Avencast: Rise of the Mage,2010-03-17,Meridian4,windows,0,Single-player,Action;Indie;RPG,RPG;Action;Action RPG,0,348,175,56,200000-500000,6.99
1039470,Over My Dead Pixel,2019-04-12,Minosh Digital,windows,0,Single-player;Steam Achievements;Stats;Steam Leaderboards,Action;Indie,Action;Indie;Top-Down Shooter,10,12,0,0,0-20000,3.99
572520,Dropzone,2017-02-15,Sparkypants Studios LLC,windows,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;In-App Purchases,Action;Free to Play;Strategy;Early Access,Early Access;Strategy;Free to Play,13,557,243,387,200000-500000,0.0
363890,RPG Maker MV,2015-10-23,Degica,windows;mac;linux,0,Steam Trading Cards;Partial Controller Support,Design & Illustration;Web Publishing,RPGMaker;Game Development;RPG,0,2344,324,331,200000-500000,60.99
429540,Prime World: Defenders 2,2018-11-29,Nival,windows,0,Single-player;MMO;Cross-Platform Multiplayer;Steam Trading Cards;In-App Purchases,Free to Play;Massively Multiplayer;Strategy,Free to Play;Tower Defense;Strategy,44,543,110,0,100000-200000,0.0
899480,Girls Dance,2018-07-28,Gilrs Dance studio,windows,0,Single-player,Sexual Content;Nudity;Casual;Indie;Simulation,Nudity;Indie;Casual,0,43,24,0,0-20000,1.69
738760,the Line,2017-12-07,Marginal act,windows;mac;linux,0,Single-player;Steam Achievements;Partial Controller Support,Adventure;Indie;Simulation,Indie;Adventure;Simulation,15,20,12,0,0-20000,3.89
275810,7 Wonders of the Ancient World,2014-02-18,MumboJumbo,windows,0,Single-player,Casual;Strategy,Casual;Strategy;Puzzle,0,60,31,0,20000-50000,4.99
622460,Steampunk Tower 2,2018-04-19,DreamGate,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards,Action;Indie;Strategy,Action;Strategy;Tower Defense,30,142,32,0,20000-50000,6.99
509240,Lethal Brutal Racing,2016-08-05,Atriagames,windows,0,Single-player;Steam Trading Cards;Steam Leaderboards,Action;Racing;Sports,Racing;Action;Sports,0,203,137,274,100000-200000,4.79
960200,One Night 2: The Beyond,2018-11-29,Dark Gaia Studios,windows,0,Full controller support,Adventure;Indie,Adventure;Indie;Gore,0,2,0,0,0-20000,2.89
655280,Ping,2017-07-04,Examined Interactive,windows;mac;linux,0,Single-player,Action;Indie,Indie;Action,0,16,3,2,0-20000,0.79
251170,Damned,2014-10-06,9heads Game Studios,windows,0,Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support,Adventure,Horror;Multiplayer;Co-op,37,2538,974,450,200000-500000,15.49
618210,Lanternium,2019-04-22,Blazing Planet Studio,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure;Indie,Indie;Adventure;Puzzle,9,17,0,0,0-20000,6.79
846690,Lost Lands: Ice Spell,2018-07-16,FIVE-BN GAMES,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual,Adventure;Casual;Hidden Object,21,13,1,0,0-20000,5.19
1022160,Rollossus,2019-03-01,Almost Infinity Games LLC,windows,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie,Action;Indie;Adventure,7,1,0,0,0-20000,3.99
557860,Azurea Juncture,2016-11-15,Rimebelle Express,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards,Casual,Casual;Visual Novel;Anime,4,14,1,0,0-20000,3.99
260040,YOU DON'T KNOW JACK TELEVISION,2013-11-05,"Jackbox Games, Inc.",windows,0,Single-player;Multi-player,Casual;Indie,Casual;Indie;Comedy,0,21,6,0,50000-100000,1.99
682000,Solmec: Among Stars,2017-09-05,Octopus 8 Studios,windows,0,Single-player,Indie;Strategy,Strategy;Indie,0,0,1,0,0-20000,0.79
394310,Punch Club,2016-01-08,tinyBuild,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Captions available;Steam Cloud,Indie;RPG;Strategy,Management;Pixel Graphics;Indie,47,6071,1669,478,500000-1000000,6.99
394510,HELLDIVERS™ A New Hell Edition,2015-12-07,"PlayStation Mobile, Inc.",windows,16,Single-player;Multi-player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Valve Anti-Cheat enabled,Action,Co-op;Online Co-Op;Twin Stick Shooter,39,13065,1222,1112,500000-1000000,15.99
888760,Dragonfly Chronicles,2018-08-10,Marco Antonio Ayala Virrueta,windows,0,Single-player;Full controller support,Action;Adventure;Indie,Action;Indie;Adventure,31,3,1,0,0-20000,6.19
63960,Theatre of War 3: Korea,2011-03-24,1C Entertainment,windows,0,Single-player;Multi-player;Steam Cloud;Includes level editor,Strategy,Strategy;Cold War;RTS,0,50,76,0,50000-100000,4.99
745830,Dragon Sinker,2017-12-19,KEMCO,windows,0,Single-player;Full controller support,Adventure;Casual;Indie;RPG,Adventure;Casual;RPG,0,12,5,11,0-20000,8.99
532260,Top Floor,2016-09-23,SmartVR Studio,windows,0,Single-player,Indie;Simulation,Indie;Simulation;VR,0,12,16,0,0-20000,3.99
429270,Didgery,2017-03-10,Zen Labs,windows,0,Single-player;Steam Achievements;Steam Cloud,Casual;Indie,Indie;Casual,15,7,1,0,0-20000,1.59
328890,Fritz for Fun 13,2014-12-10,Viva Media,windows,0,Single-player;Multi-player,Casual;Strategy,Strategy;Casual;Chess,0,14,9,0,0-20000,14.99
678230,Abstract Arena,2017-08-03,Credici,windows,0,Single-player;Online Multi-Player;Local Multi-Player;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support,Action;Indie,Action;Indie,20,15,7,9,0-20000,3.99
533890,ReBoot,2016-10-19,Georgy Topalo,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Action;Indie,Action;Indie,11,14,8,0,0-20000,1.59
283600,World of Subways 2 – Berlin Line 7,2014-06-12,Aerosoft GmbH,windows,0,Single-player,Simulation,Simulation;Trains,0,78,37,0,20000-50000,8.99
773490,谜桥 / RiddleBridge,2018-03-01,飞鹰互娱,windows,0,Single-player,Casual;Indie;Strategy,Casual;Indie;Strategy,0,10,1,0,0-20000,2.89
962940,寻迹 -A story of a song-,2019-01-09,轻文,windows,0,Single-player,Adventure;Casual;Simulation;Strategy,Casual;Visual Novel;Simulation,27,127,39,0,0-20000,1.69
264440,Children of Liberty,2014-04-18,Lantana Games,windows;mac;linux,0,Single-player;Full controller support;Stats,Action;Indie;Early Access,Early Access;Indie;Action,12,3,15,0,0-20000,6.99
230650,Lords of Football,2013-04-05,Fish Eagle,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Simulation;Sports;Strategy,Sports;Simulation;Strategy,32,123,136,0,20000-50000,10.99
266980,The Labyrinth of Time,2014-11-26,Nightdive Studios,windows;mac;linux,0,Single-player,Adventure,Adventure;Point & Click;First-Person,0,4,2,0,0-20000,4.79
685790,Ruthless Safari,2017-08-12,Laush Studio,windows,0,Single-player;Steam Achievements,Action;Indie,Action;Indie;Runner,10,44,68,1,0-20000,2.89
446120,Bunker Punks,2018-05-28,Ninja Robot Dinosaur,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie,Action;Indie;FPS,36,208,42,121,0-20000,10.99
538070,Bad Dream: Coma,2017-03-09,PlayWay S.A.;Ultimate Games S.A.,windows;mac,0,Single-player,Adventure;Indie,Adventure;Indie;Horror,21,480,40,364,20000-50000,5.99
992620,妖怪俱乐部 Demon Club,2019-03-19,WaRPG Studio,windows,0,Single-player,Action;Indie;RPG;Early Access,Early Access;Action;Indie,0,13,10,0,0-20000,5.19
861280,战术狂想2(Chimera of Tactics 2),2018-07-18,自由愉悦小黄猫(Free pleasure little yellow cat),windows,0,Single-player;Steam Achievements;Steam Leaderboards,Action;Indie,Indie;Action;Minimalist,14,4,2,0,0-20000,1.69
