appid,name,release_date,english,developer,publisher,platforms,required_age,categories,steamspy_tags,negative_ratings,median_playtime,owners,price
1010650,T.A.P.,2019-01-31,1,Anti-Ded GameDev,Anti-Ded GameDev,windows,0,Single-player,Action;Casual;Strategy,0,0,0-20000,5.79
927310,巴伦西亚传说：索菲亚的重生 Valencia Saga:Sophia's rebirth,2018-09-30,0,清之鸣,清之鸣,windows,0,Single-player;Partial Controller Support,Strategy;RPG,11,0,0-20000,6.19
322130,Disney Princess: Enchanted Journey,2014-10-10,1,Papaya Studio,Disney Interactive,windows,0,Single-player;Shared/Split Screen,Adventure;Female Protagonist;Action,3,0,0-20000,15.49
744670,WORLDS AT WAR (Monitors & VR),2018-03-09,1,Muddy Pixel,Muddy Pixel,windows,0,Single-player;Partial Controller Support,Early Access;Action;Indie,23,0,0-20000,15.49
778700,Amorous,2018-04-13,1,Team Amorous,Snaggletooth Studios,windows;mac;linux,0,Single-player;Steam Achievements,Sexual Content;Nudity;Free to Play,698,161,200000-500000,0.0
667760,Super Lumi Live,2017-09-05,1,Gemi Games,Discovermypath,windows,0,Single-player;Steam Achievements;Full controller support;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards;Includes level editor,Action;Indie;2D,0,0,0-20000,6.99
549180,Army Men: Toys in Space,2017-12-20,1,The 3DO Company,2K,windows,0,Single-player,Strategy;Action,10,0,0-20000,4.69
525080,The Race for the White House 2016,2016-09-08,1,Eversim,Eversim,windows,0,Single-player;Multi-player;Local Multi-Player,Simulation;Strategy,11,650,0-20000,10.99
809870,Ninjin: Clash of Carrots,2018-09-04,1,Pocket Trap,Modus Games,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud,Action;Indie;Adventure,0,0,0-20000,11.99
313200,The Abbey,2014-07-15,1,Crimson Cow,Strategy First,windows,0,Single-player,Adventure;Point & Click,18,0,0-20000,14.99
387290,Ori and the Blind Forest: Definitive Edition,2016-04-27,1,Moon Studios GmbH,Microsoft Studios,windows,0,Single-player;Steam Achievements;Full controller support;Steam Cloud;Stats,Atmospheric;Great Soundtrack;Platformer,627,410,1000000-2000000,14.99
338530,Trouble In The Manor,2015-11-17,1,Charyb Games,Charyb Games,windows,0,Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards,Casual;Action;Indie,128,234,200000-500000,0.79
756980,Raymond's Obstacle Course,2018-01-31,1,Raymond Leung,Raymond Leung,windows,0,Single-player,Strategy;Action;Adventure,0,0,0-20000,2.89
747050,Portal Journey: Portarius,2018-04-26,1,Dmitry Poznukhov,Dmitry Poznukhov,windows;mac;linux,0,Single-player;Steam Achievements;Stats;Steam Leaderboards,Indie;Casual;Adventure,3,0,0-20000,2.09
736840,aMAZE Double,2017-11-02,1,Blender Games,Blender Games,windows,0,Single-player;Steam Achievements,Casual;Indie;Singleplayer,4,0,0-20000,0.79
805500,Dokkaebi Hentai Adventures,2018-02-28,1,"Nikita ""Ghost_RUS""",Ghost_RUS Games,windows,0,Single-player;Steam Achievements,Indie;Adventure;Casual,15,0,0-20000,0.79
502520,Ultimate General: Civil War,2017-07-14,1,Game-Labs,Game-Labs,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards,Strategy;War;Historical,407,0,100000-200000,22.99
439420,SteelLIFE,2019-01-04,1,AxiPLAY,AxiPLAY,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie;Casual,1,0,0-20000,4.79
336130,Shardlight,2016-03-08,1,Wadjet Eye Games,Wadjet Eye Games,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Female Protagonist;Indie,33,67,20000-50000,10.99
870590,Moonbase Down,2018-06-19,1,Advent RPG,Advent RPG,windows,0,Single-player;Steam Achievements;Steam Leaderboards,Early Access;Adventure;Action,0,0,0-20000,1.99
741560,Space Lagat,2017-11-15,1,Aproldvin,LEVER Software,windows,0,Single-player;Partial Controller Support;Stats,Indie;Casual;Great Soundtrack,4,0,0-20000,0.79
801020,Golden Dungeons,2018-03-03,1,AFBIK Studio,AFBIK Studio,windows,0,Single-player;Steam Achievements,Action;Indie;Casual,36,0,20000-50000,0.79
739190,AntVentor,2018-05-17,1,LoopyMood,LoopyMood,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Adventure;Casual;Indie,11,0,0-20000,4.99
279070,9th Dawn II,2016-10-17,1,Valorware,Valorware,windows,0,Single-player;Multi-player;Co-op;Partial Controller Support,RPG;Adventure;Indie,19,0,0-20000,1.49
289760,ROCKETSROCKETSROCKETS,2015-05-01,1,Radial Games Corp;Loren Bednar;Dr. Kimberly Voll;Lindsay Jorgensen,Radial Games Corp,windows;mac;linux,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Stats;Steam Leaderboards,Indie;Action;Casual,118,332,100000-200000,4.99
706280,Devil in the Pines,2017-09-29,1,Rebelware Games,Rebelware Games,windows,0,Single-player;Steam Achievements,Indie;Horror;Survival Horror,3,0,0-20000,2.79
496630,Empty Horizons,2016-07-19,1,ebi-hime,ebi-hime,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards,Indie;Simulation;Visual Novel,8,0,0-20000,1.99
1002830,Latte Stand Tycoon,2019-01-26,1,Inner Realm Studios,Angels And Demons,windows;mac;linux,0,Single-player;Partial Controller Support,Indie;Simulation;Adventure,4,0,0-20000,2.09
284790,Nightmares from the Deep 2: The Siren`s Call,2014-05-15,1,Artifex Mundi,Artifex Mundi,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Hidden Object;Adventure;Casual,24,0,100000-200000,6.99
766370,Dying Light: Bad Blood,2018-09-13,1,Techland,Techland Publishing,windows,0,Multi-player;Online Multi-Player;Full controller support;In-App Purchases,Early Access;Action;Battle Royale,351,108,20000-50000,15.49
843360,Rift Keeper,2019-01-14,1,Frymore,Maple Whispering Limited,windows,0,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Indie;RPG,12,0,0-20000,7.19
612160,Splinter Zone,2017-06-01,1,MOKKOGRAD,MOKKOGRAD,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Platformer;2D,0,0,0-20000,3.49
709840,Bloody Glimpse,2017-10-04,1,Racing Bros,ANPA.US,windows;mac;linux,0,Single-player;Online Co-op;Cross-Platform Multiplayer;Steam Achievements,Action;Indie;Violent,65,90,0-20000,3.99
733790,Not Tonight,2018-08-17,1,PanicBarn,No More Robots,windows,0,Single-player;Steam Achievements;Steam Cloud,Simulation;RPG;Point & Click,88,505,20000-50000,15.49
878470,70 Seconds Survival,2018-08-08,1,Tero Lunkka;Valkeala Software,Tero Lunkka,windows,0,Single-player,Indie;Casual;Racing,7,0,0-20000,1.69
291030,Always Remember Me,2014-04-18,1,Winter Wolves,Winter Wolves,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Visual Novel;Anime;Dating Sim,106,0,0-20000,13.59
277270,Return to Mysterious Island 2,2014-03-06,1,Kheops Studio,Microids,windows,0,Single-player,Adventure;Casual;Point & Click,24,0,20000-50000,5.59
743550,COSMONAUT,2018-01-11,1,"Neon Chasm, LLC","Neon Chasm, LLC",windows,0,Single-player;Full controller support,Action;Adventure;Indie,0,0,0-20000,5.19
845590,God is a Cube: Programming Robot Cubes,2018-10-11,1,Marc Kruzik,Dimensional Studio,windows;mac;linux,0,Single-player;Stats;Includes level editor,Early Access;Simulation;Indie,2,0,0-20000,11.99
266230,Last Dream,2014-03-13,1,White Giant RPG Studios,White Giant RPG Studios,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,RPG;Indie;RPGMaker,67,0,50000-100000,6.99
394990,Habitus,2016-01-29,1,frozenen,frozenen,windows;mac;linux,0,Single-player;Co-op;Full controller support,Action;Indie;Survival,6,0,0-20000,1.99
552460,Serious Sam VR: The Second Encounter,2017-04-04,1,Croteam VR,Devolver Digital;Croteam,windows;linux,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,VR;Action;Indie,16,64,0-20000,29.99
408440,Dream Factory,2015-11-02,1,The Tambourine,The Tambourine,windows,0,Single-player;Steam Trading Cards,Early Access;Strategy;Indie,63,0,0-20000,7.99
359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,2015-09-02,1,marbenx,marbenx,windows,16,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Nudity;Story Rich;Pixel Graphics,423,121,200000-500000,0.79
546090,Trip to Vinelands,2016-10-21,1,Walter Machado,Walter Machado,windows;linux,0,Single-player;Steam Achievements;Full controller support,Indie;Action;Arcade,10,0,0-20000,0.79
686640,Space Panic Arena,2017-08-03,1,Xefier Games Inc.,EvolVR Games Ltd.,windows,0,Single-player;Steam Achievements;Stats;Steam Leaderboards,Early Access;Action;VR,4,0,0-20000,11.99
591680,Taphouse VR,2018-09-27,1,Catland,Catland,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Simulation;Indie;VR,5,0,20000-50000,0.0
802650,Russian AYE Race,2018-02-22,1,"Nikita ""Ghost_RUS""",Ghost_RUS Games,windows,0,Single-player;Steam Achievements,Indie;Casual;Racing,10,0,0-20000,0.79
1003650,Abandonment,2019-01-04,1,ZHANG YAN,JXTD,windows,0,Single-player,Adventure;Indie,3,0,0-20000,2.09
337350,Flywrench,2015-08-24,1,Messhof,Messhof,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Workshop;Steam Cloud;Steam Leaderboards;Includes level editor,Action;Indie;Casual,8,0,0-20000,4.99
32120,Chainz 2: Relinked,2009-07-13,1,MumboJumbo,MumboJumbo,windows,0,Single-player,Casual;Puzzle;Match 3,18,0,0-20000,6.99
687750,Yandere School,2017-09-01,1,Tea & Cake Games,Tea & Cake Games,windows,0,Single-player;Steam Achievements,Violent;Action;Indie,80,0,0-20000,3.99
350200,Revolution 60,2016-09-06,1,Giant Spacekat,Giant Spacekat,windows,0,Single-player;Captions available,Memes;Walking Simulator;Villain Protagonist,44,0,0-20000,6.99
286770,Shadow Ops: Red Mercury,2014-07-02,1,Zombie Studios,Retroism,windows,0,Single-player;Multi-player,Action;FPS;First-Person,29,0,20000-50000,4.99
649620,VR Battleship YAMATO,2017-08-17,1,Kanda Technologies,Kanda Technologies Inc.,windows,0,Single-player,VR;Casual;World War II,1,0,0-20000,29.99
801340,Healer Simulator,2018-03-29,1,A.Filimonov,A.Filimonov,windows,0,Single-player;Steam Achievements,Simulation;Casual;RPG,6,0,0-20000,1.69
385760,NBA 2K17,2016-09-20,1,Visual Concepts,2K,windows,0,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud,Basketball;Sports;Multiplayer,3893,4672,500000-1000000,39.99
877230,Welcome to the Pool Hall,2018-08-13,1,Dollon,Dualgm,windows,0,Multi-player;Online Multi-Player;Local Multi-Player;Online Co-op,Casual;Sports,3,0,0-20000,0.79
1002970,Freefall 3050AD,2019-01-22,1,Total ArKade Software,TAKS,windows,0,Single-player;Full controller support,Action;FPS;Shooter,1,0,20000-50000,1.99
593410,Elven Legend,2017-03-08,1,Growing Grass Studio,Growing Grass Studio,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Strategy;Indie,4,0,0-20000,1.59
540020,Final Quest II,2016-10-18,1,RPG Video,Back To Basics Gaming,windows,0,Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;RPG;RPGMaker,65,208,200000-500000,0.79
387870,Mold on Pizza 🍕,2015-09-25,1,BTNcafe,BTNcafe,windows;mac;linux,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Strategy;Action;Indie,23,13,20000-50000,4.79
622370,Freaky Awesome,2017-10-18,1,Mandragora,Mandragora,windows;mac,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;Rogue-lite,64,23,20000-50000,6.99
371520,Bounty Train,2017-05-16,1,Corbie Games,Daedalic Entertainment,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards,Simulation;Strategy;Indie,240,217,50000-100000,18.99
619430,World of Castles,2017-09-15,1,Hammer Games,Hammer Games,windows;mac;linux,0,Single-player,Early Access;Strategy;Indie,41,0,0-20000,22.99
761890,Albion Online,2018-05-16,1,Sandbox Interactive GmbH,Sandbox Interactive GmbH,windows;mac;linux,0,Online Multi-Player;MMO;Cross-Platform Multiplayer;Steam Achievements;In-App Purchases,Massively Multiplayer;RPG;Crafting,1420,852,100000-200000,0.0
920800,Lab.Gen.,2018-08-29,1,GrowFall Studios,GrowFall Studios,windows,0,Single-player;Steam Achievements,Indie;Casual,1,0,0-20000,1.69
1058910,胜利即正义! / Victory is justice！,2019-04-20,1,程亦晗个人工作室,tengenstudio,windows,0,Online Multi-Player;Steam Achievements,Indie;Casual;Strategy,1,0,0-20000,1.69
544520,The Puppet Master,2016-10-21,1,AMS Game Development Association,AMS Game Development Association,windows;mac;linux,0,Single-player;Partial Controller Support,Free to Play;Indie;Puzzle,6,0,20000-50000,0.0
829370,Nicky - The Home Alone Golf Ball,2018-04-13,1,Minimallab,Minimallab,windows,0,Single-player;Steam Achievements,Strategy;Adventure;Casual,3,0,0-20000,0.79
545660,Roofbot,2017-02-17,1,Koreez,Double Coconut,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie;Casual,0,0,0-20000,3.99
837270,Tharn,2018-05-17,1,Matthew Wester,Mwester Studios,windows,0,Single-player,Indie,1,0,0-20000,2.09
582200,The Physiology of the Eye,2017-01-19,1,Intervoke,Intervoke,windows,0,Single-player,Casual;Simulation;VR,1,0,0-20000,10.49
809770,DeerHunterX,2018-04-21,1,Hunterx,Hunterx,windows,0,Single-player,Indie;Casual;Simulation,24,0,0-20000,4.79
549880,RoboSports VR,2016-11-07,1,Babeltime,Babeltime,windows,0,Single-player;Multi-player;Online Multi-Player;Online Co-op,Early Access;Sports;VR,7,0,0-20000,0.0
619100,Spirit Guide Crucible,2017-04-24,1,IndieRevo,IndieRevo,windows,0,Single-player;Full controller support,Action;Indie;Casual,0,0,0-20000,1.59
736230,Salt Thrust,2017-11-18,1,Collector_collector,Collector_collector,windows,0,Single-player,Action;Adventure;Indie,0,0,0-20000,5.19
405550,Jet Set Knights,2016-04-07,1,FobTi interactive,FobTi interactive,windows,0,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards,Indie;Action;Pixel Graphics,6,0,0-20000,6.99
656440,Explomania,2018-02-22,1,Render System,Render System,windows,0,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Indie;Casual;Puzzle,6,0,0-20000,2.89
856420,Glow Ball - Not A Billiard Puzzle Game,2018-05-18,1,WTFOMGames,WTFOMGames,windows,0,Single-player,Indie;Casual,1,0,0-20000,2.89
648100,レイジングループ,2017-08-23,0,KEMCO,KEMCO,windows,0,Single-player;Partial Controller Support,Adventure;Indie;Violent,6,0,0-20000,22.99
827130,Les Misérables: Jean Valjean,2018-04-03,1,Mzonestudio,Microïds Indie,windows,0,Single-player,Adventure;Casual;Hidden Object,1,0,0-20000,2.09
609760,The Eagle's Heir,2017-03-30,1,Choice of Games,Choice of Games,windows;mac;linux,0,Single-player;Steam Achievements;Captions available;Steam Cloud,Adventure;Indie;RPG,3,0,0-20000,4.79
770660,Thetaball,2018-07-31,1,Tim Sheehan,Tim Sheehan,windows,0,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Indie;Simulation;Sports,0,0,0-20000,7.19
350700,Red Stone Online,2015-04-01,1,"L＆K CO., LTD","L＆K CO., LTD",windows,0,Multi-player;MMO,Free to Play;RPG;Massively Multiplayer,98,12,100000-200000,0.0
971460,FPS Training,2018-12-14,1,Drago Software,Drago Software,windows,0,Single-player;Steam Achievements;Steam Cloud,Action;FPS;Shooter,12,0,20000-50000,3.99
344190,Immortal Empire,2015-12-03,1,Tactic Studios Inc.,Tactic Studios Inc.,windows,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;In-App Purchases,Free to Play;Strategy;RPG,78,209,100000-200000,0.0
46410,Avencast: Rise of the Mage,2010-03-17,1,ClockStone Studios,Meridian4,windows,0,Single-player,RPG;Action;Action RPG,175,56,200000-500000,6.99
1039470,Over My Dead Pixel,2019-04-12,1,Minosh Digital,Minosh Digital,windows,0,Single-player;Steam Achievements;Stats;Steam Leaderboards,Action;Indie;Top-Down Shooter,0,0,0-20000,3.99
572520,Dropzone,2017-02-15,1,Sparkypants Studios LLC,Sparkypants Studios LLC,windows,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;In-App Purchases,Early Access;Strategy;Free to Play,243,393,200000-500000,0.0
363890,RPG Maker MV,2015-10-23,1,KADOKAWA;Yoji Ojima,Degica,windows;mac;linux,0,Steam Trading Cards;Partial Controller Support,RPGMaker;Game Development;RPG,324,331,200000-500000,60.99
429540,Prime World: Defenders 2,2018-11-29,1,Nival,Nival,windows,0,Single-player;MMO;Cross-Platform Multiplayer;Steam Trading Cards;In-App Purchases,Free to Play;Tower Defense;Strategy,110,0,100000-200000,0.0
899480,Girls Dance,2018-07-28,1,Girls Dance studio,Gilrs Dance studio,windows,0,Single-player,Nudity;Indie;Casual,24,0,0-20000,1.69
738760,the Line,2017-12-07,1,Marginal act,Marginal act,windows;mac;linux,0,Single-player;Steam Achievements;Partial Controller Support,Indie;Adventure;Simulation,12,0,0-20000,3.89
275810,7 Wonders of the Ancient World,2014-02-18,1,MumboJumbo,MumboJumbo,windows,0,Single-player,Casual;Strategy;Puzzle,31,0,20000-50000,4.99
622460,Steampunk Tower 2,2018-04-19,1,DreamGate,DreamGate,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards,Action;Strategy;Tower Defense,32,0,20000-50000,6.99
509240,Lethal Brutal Racing,2016-08-05,1,Petrodiy-Games,Atriagames,windows,0,Single-player;Steam Trading Cards;Steam Leaderboards,Racing;Action;Sports,137,325,100000-200000,4.79
960200,One Night 2: The Beyond,2018-11-29,1,Dark Gaia Studios,Dark Gaia Studios,windows,0,Full controller support,Adventure;Indie;Gore,0,0,0-20000,2.89
655280,Ping,2017-07-04,1,Examined Interactive,Examined Interactive,windows;mac;linux,0,Single-player,Indie;Action,3,2,0-20000,0.79
251170,Damned,2014-10-06,1,9heads Game Studios,9heads Game Studios,windows,0,Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support,Horror;Multiplayer;Co-op,974,872,200000-500000,15.49
618210,Lanternium,2019-04-22,1,Blazing Planet Studio,Blazing Planet Studio,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Indie;Adventure;Puzzle,0,0,0-20000,6.79
846690,Lost Lands: Ice Spell,2018-07-16,1,FIVE-BN GAMES,FIVE-BN GAMES,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Hidden Object,1,0,0-20000,5.19
1022160,Rollossus,2019-03-01,1,Almost Infinity Games LLC,Almost Infinity Games LLC,windows,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Indie;Adventure,0,0,0-20000,3.99
557860,Azurea Juncture,2016-11-15,1,Rimebelle Express,Rimebelle Express,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards,Casual;Visual Novel;Anime,1,0,0-20000,3.99
260040,YOU DON'T KNOW JACK TELEVISION,2013-11-05,1,"Jackbox Games, Inc.","Jackbox Games, Inc.",windows,0,Single-player;Multi-player,Casual;Indie;Comedy,6,0,50000-100000,1.99
